instrument_id,timestamp,parameter,code_type,code
USA-MDA_water-level_SERC-dock,2021-02-15 21:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 21:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 22:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-15 23:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 00:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 01:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 02:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 03:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 04:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 05:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 06:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 07:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 08:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 09:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 10:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 11:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 12:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 13:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-16 14:30:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-08-07 08:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-08-07 08:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-08-07 08:24:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-08-07 08:24:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 12:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 12:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 12:54:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 12:54:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:00:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:00:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:12:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:12:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:18:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-09-27 13:18:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:00:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:00:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:06:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-06 15:06:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-07 11:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-07 11:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-07 11:54:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-07 11:54:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 02:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 02:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 02:42:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 02:42:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:12:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:12:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:18:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:18:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:42:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:42:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:42:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:48:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:48:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:54:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 03:54:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:06:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:06:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:12:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:12:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:12:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:24:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 04:24:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:06:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:06:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:24:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:24:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:36:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:36:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:36:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:48:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:48:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:48:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:54:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 05:54:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:00:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:00:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:00:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:06:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:06:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:18:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:18:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:18:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:24:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:24:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:24:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:54:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:54:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 06:54:00,temperature_cbs_c,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 07:06:00,barometric_pressure_mbar_avg,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 07:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 07:06:00,status_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-10-18 07:06:00,temperature_cbs_c,main,GQR
