refuge,site,SET,azi,pin,pin_length_mm,date,pinvalue_mm,navd88_arm_mm,navd88_pinvalue_mm,date_numeric
Brazoria,North Brazoria Peninsula,SET 2,268,8,915,2018-11-06,405,885.2,375.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,268,8,915,2019-04-08,406,885.2,376.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,268,8,915,2019-12-06,401,885.2,371.2,5.49
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2014-06-10,396,885.2,366.2,0.00
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2014-12-16,420,885.2,390.2,0.52
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2015-04-13,419,885.2,389.2,0.84
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2015-08-31,406,885.2,376.2,1.22
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2016-04-04,420,885.2,390.2,1.82
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2016-10-10,403,885.2,373.2,2.34
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2017-05-11,395,885.2,365.2,2.92
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2017-11-07,406,885.2,376.2,3.41
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2018-04-03,399,885.2,369.2,3.81
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2018-11-06,403,885.2,373.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2019-04-08,406,885.2,376.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,345,8,915,2019-12-06,406,885.2,376.2,5.49
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2014-06-10,414,885.2,383.2,0.00
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2014-12-16,416,885.2,385.2,0.52
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2015-04-13,413,885.2,382.2,0.84
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2015-08-31,405,885.2,374.2,1.22
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2016-04-04,408,885.2,377.2,1.82
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2016-10-10,410,885.2,379.2,2.34
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2017-05-11,416,885.2,385.2,2.92
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2017-11-07,416,885.2,385.2,3.41
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2018-04-03,411,885.2,380.2,3.81
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2018-11-06,406,885.2,375.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2019-04-08,413,885.2,382.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,86,9,916,2019-12-06,414,885.2,383.2,5.49
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2014-06-10,396,885.2,365.2,0.00
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2014-12-16,398,885.2,367.2,0.52
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2015-04-13,392,885.2,361.2,0.84
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2015-08-31,400,885.2,369.2,1.22
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2016-04-04,400,885.2,369.2,1.82
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2016-10-10,392,885.2,361.2,2.34
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2017-05-11,403,885.2,372.2,2.92
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2017-11-07,404,885.2,373.2,3.41
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2018-04-03,415,885.2,384.2,3.81
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2018-11-06,411,885.2,380.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2019-04-08,422,885.2,391.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,187,9,916,2019-12-06,416,885.2,385.2,5.49
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2014-06-10,400,885.2,370.2,0.00
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2014-12-16,405,885.2,375.2,0.52
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2015-04-13,404,885.2,374.2,0.84
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2015-08-31,406,885.2,376.2,1.22
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2016-04-04,404,885.2,374.2,1.82
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2016-10-10,403,885.2,373.2,2.34
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2017-05-11,412,885.2,382.2,2.92
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2017-11-07,407,885.2,377.2,3.41
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2018-04-03,411,885.2,381.2,3.81
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2018-11-06,408,885.2,378.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2019-04-08,404,885.2,374.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,268,9,915,2019-12-06,409,885.2,379.2,5.49
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2014-06-10,416,885.2,386.2,0.00
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2014-12-16,416,885.2,386.2,0.52
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2015-04-13,417,885.2,387.2,0.84
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2015-08-31,407,885.2,377.2,1.22
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2016-04-04,419,885.2,389.2,1.82
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2016-10-10,415,885.2,385.2,2.34
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2017-05-11,398,885.2,368.2,2.92
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2017-11-07,409,885.2,379.2,3.41
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2018-04-03,406,885.2,376.2,3.81
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2018-11-06,412,885.2,382.2,4.41
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2019-04-08,416,885.2,386.2,4.83
Brazoria,North Brazoria Peninsula,SET 2,345,9,915,2019-12-06,410,885.2,380.2,5.49
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2014-06-10,453,835.7,375.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2014-12-16,463,835.7,385.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2015-04-13,459,835.7,381.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2015-08-31,443,835.7,365.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2016-04-04,450,835.7,372.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2016-10-10,448,835.7,370.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2017-05-11,446,835.7,368.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2017-11-07,451,835.7,373.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2018-04-03,445,835.7,367.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2018-11-06,457,835.7,379.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2019-04-08,449,835.7,371.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,0,1,913,2019-12-06,457,835.7,379.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2014-06-10,459,835.7,378.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2014-12-16,465,835.7,384.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2015-04-13,453,835.7,372.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2015-08-31,436,835.7,355.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2016-04-04,454,835.7,373.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2016-10-10,462,835.7,381.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2017-05-11,448,835.7,367.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2017-11-07,467,835.7,386.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2018-04-03,468,835.7,387.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2018-11-06,450,835.7,369.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2019-04-08,450,835.7,369.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,90,1,916,2019-12-06,462,835.7,381.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2014-06-10,456,835.7,375.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2014-12-16,459,835.7,378.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2015-04-13,464,835.7,383.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2015-08-31,437,835.7,356.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2016-04-04,453,835.7,372.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2016-10-10,452,835.7,371.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2017-05-11,456,835.7,375.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2017-11-07,460,835.7,379.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2018-04-03,458,835.7,377.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2018-11-06,451,835.7,370.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2019-04-08,445,835.7,364.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,188,1,916,2019-12-06,456,835.7,375.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2014-06-10,455,835.7,377.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2014-12-16,459,835.7,381.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2015-04-13,456,835.7,378.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2015-08-31,437,835.7,359.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2016-04-04,450,835.7,372.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2016-10-10,454,835.7,376.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2017-05-11,486,835.7,408.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2017-11-07,474,835.7,396.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2018-04-03,452,835.7,374.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2018-11-06,451,835.7,373.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2019-04-08,451,835.7,373.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,276,1,913,2019-12-06,452,835.7,374.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2014-06-10,461,835.7,380.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2014-12-16,460,835.7,379.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2015-04-13,461,835.7,380.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2015-08-31,442,835.7,361.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2016-04-04,455,835.7,374.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2016-10-10,457,835.7,376.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2017-05-11,447,835.7,366.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2017-11-07,442,835.7,361.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2018-04-03,450,835.7,369.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2018-11-06,454,835.7,373.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2019-04-08,414,835.7,333.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,0,2,916,2019-12-06,458,835.7,377.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2014-06-10,455,835.7,374.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2014-12-16,454,835.7,373.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2015-04-13,454,835.7,373.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2015-08-31,435,835.7,354.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2016-04-04,447,835.7,366.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2016-10-10,443,835.7,362.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2017-05-11,446,835.7,365.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2017-11-07,457,835.7,376.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2018-04-03,452,835.7,371.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2018-11-06,450,835.7,369.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2019-04-08,449,835.7,368.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,90,2,916,2019-12-06,458,835.7,377.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2014-06-10,457,835.7,376.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2014-12-16,458,835.7,377.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2015-04-13,461,835.7,380.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2015-08-31,438,835.7,357.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2016-04-04,446,835.7,365.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2016-10-10,448,835.7,367.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2017-05-11,459,835.7,378.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2017-11-07,460,835.7,379.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2018-04-03,441,835.7,360.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2018-11-06,445,835.7,364.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2019-04-08,441,835.7,360.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,188,2,916,2019-12-06,452,835.7,371.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2014-06-10,464,835.7,383.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2014-12-16,458,835.7,377.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2015-04-13,464,835.7,383.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2015-08-31,446,835.7,365.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2016-04-04,463,835.7,382.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2016-10-10,454,835.7,373.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2017-05-11,458,835.7,377.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2017-11-07,465,835.7,384.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2018-04-03,455,835.7,374.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2018-11-06,451,835.7,370.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2019-04-08,452,835.7,371.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,276,2,916,2019-12-06,454,835.7,373.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2014-06-10,458,835.7,378.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2014-12-16,460,835.7,380.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2015-04-13,460,835.7,380.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2015-08-31,442,835.7,362.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2016-04-04,480,835.7,400.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2016-10-10,452,835.7,372.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2017-05-11,446,835.7,366.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2017-11-07,450,835.7,370.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2018-04-03,457,835.7,377.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2018-11-06,446,835.7,366.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2019-04-08,423,835.7,343.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,0,3,915,2019-12-06,NA,835.7,NA,5.49
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2014-06-10,452,835.7,373.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2014-12-16,452,835.7,373.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2015-04-13,456,835.7,377.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2015-08-31,437,835.7,358.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2016-04-04,451,835.7,372.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2016-10-10,445,835.7,366.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2017-05-11,439,835.7,360.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2017-11-07,450,835.7,371.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2018-04-03,441,835.7,362.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2018-11-06,447,835.7,368.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2019-04-08,447,835.7,368.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,90,3,914,2019-12-06,450,835.7,371.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2014-06-10,456,835.7,377.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2014-12-16,451,835.7,372.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2015-04-13,456,835.7,377.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2015-08-31,435,835.7,356.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2016-04-04,447,835.7,368.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2016-10-10,446,835.7,367.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2017-05-11,446,835.7,367.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2017-11-07,452,835.7,373.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2018-04-03,445,835.7,366.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2018-11-06,446,835.7,367.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2019-04-08,443,835.7,364.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,188,3,914,2019-12-06,453,835.7,374.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2014-06-10,464,835.7,384.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2014-12-16,458,835.7,378.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2015-04-13,457,835.7,377.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2015-08-31,445,835.7,365.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2016-04-04,457,835.7,377.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2016-10-10,453,835.7,373.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2017-05-11,450,835.7,370.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2017-11-07,458,835.7,378.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2018-04-03,449,835.7,369.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2018-11-06,447,835.7,367.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2019-04-08,444,835.7,364.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,276,3,915,2019-12-06,453,835.7,373.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2014-06-10,466,835.7,386.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2014-12-16,465,835.7,385.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2015-04-13,459,835.7,379.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2015-08-31,444,835.7,364.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2016-04-04,462,835.7,382.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2016-10-10,444,835.7,364.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2017-05-11,456,835.7,376.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2017-11-07,461,835.7,381.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2018-04-03,443,835.7,363.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2018-11-06,454,835.7,374.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2019-04-08,451,835.7,371.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,0,4,915,2019-12-06,458,835.7,378.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2014-06-10,455,835.7,375.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2014-12-16,453,835.7,373.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2015-04-13,455,835.7,375.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2015-08-31,437,835.7,357.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2016-04-04,445,835.7,365.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2016-10-10,451,835.7,371.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2017-05-11,444,835.7,364.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2017-11-07,450,835.7,370.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2018-04-03,450,835.7,370.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2018-11-06,446,835.7,366.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2019-04-08,453,835.7,373.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,90,4,915,2019-12-06,451,835.7,371.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2014-06-10,459,835.7,379.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2014-12-16,454,835.7,374.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2015-04-13,458,835.7,378.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2015-08-31,438,835.7,358.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2016-04-04,450,835.7,370.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2016-10-10,446,835.7,366.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2017-05-11,449,835.7,369.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2017-11-07,462,835.7,382.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2018-04-03,453,835.7,373.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2018-11-06,455,835.7,375.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2019-04-08,450,835.7,370.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,188,4,915,2019-12-06,452,835.7,372.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2014-06-10,468,835.7,388.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2014-12-16,457,835.7,377.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2015-04-13,469,835.7,389.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2015-08-31,454,835.7,374.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2016-04-04,467,835.7,387.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2016-10-10,NA,835.7,NA,2.34
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2017-05-11,449,835.7,369.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2017-11-07,460,835.7,380.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2018-04-03,457,835.7,377.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2018-11-06,455,835.7,375.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2019-04-08,456,835.7,376.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,276,4,915,2019-12-06,465,835.7,385.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2014-06-10,448,835.7,368.7,0.00
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2014-12-16,458,835.7,378.7,0.52
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2015-04-13,459,835.7,379.7,0.84
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2015-08-31,443,835.7,363.7,1.22
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2016-04-04,451,835.7,371.7,1.82
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2016-10-10,444,835.7,364.7,2.34
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2017-05-11,453,835.7,373.7,2.92
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2017-11-07,452,835.7,372.7,3.41
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2018-04-03,456,835.7,376.7,3.81
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2018-11-06,448,835.7,368.7,4.41
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2019-04-08,448,835.7,368.7,4.83
Brazoria,North Brazoria Peninsula,SET 3,0,5,915,2019-12-06,457,835.7,377.7,5.49
Brazoria,North Brazoria Peninsula,SET 3,90,5,915,2014-06-10,455,835.7,375.7,0.00
